AdvActionMAPAgent	401	(2,6) > 10 > (4,5) > (4,5)	
217	(1,2) > 6 > (5,1) > (5,0)	
208	(3,6) > 5 > (6,5) > (7,5)	
159	(4,5) > 5 > (3,8) > (3,8)	
177	(9,0) > 9 > (3,2) > (2,2)	
294	(6,5) > 6 > (2,4) > (1,1)	
76	(0,9) > 7 > (2,5) > (3,4)	
539	(8,5) > 8 > (3,3) > (3,3)	
7500		

NoHelpRepAgent	128	(8,7) > 2 > (8,8) > (8,9)	
458	(1,2) > 5 > (4,6) > (7,5)	
248	(3,6) > 2 > (3,7) > (3,8)	
177	(4,5) > 4 > (3,0) > (5,0)	
218	(9,0) > 10 > (3,4) > (3,4)	
294	(6,5) > 6 > (2,4) > (1,1)	
168	(0,9) > 9 > (2,2) > (2,2)	
539	(8,5) > 8 > (3,3) > (3,3)	
7900		

AdvActionMAPAgent	95	(8,7) > 3 > (8,9) > (8,9)	
283	(1,2) > 6 > (5,1) > (5,0)	
158	(3,6) > 6 > (7,5) > (7,5)	
21	(4,5) > 3 > (4,7) > (3,8)	
3	(9,0) > 8 > (4,2) > (2,2)	
130	(6,5) > 9 > (2,1) > (1,1)	
170	(0,9) > 9 > (3,4) > (3,4)	
222	(8,5) > 4 > (7,3) > (3,3)	
9000		

AdvActionMAPAgent	203	(8,7) > 3 > (8,9) > (8,9)	
443	(1,2) > 7 > (4,6) > (7,5)	
20	(3,6) > 2 > (3,8) > (3,8)	
224	(4,5) > 5 > (5,0) > (5,0)	
40	(9,0) > 10 > (3,4) > (3,4)	
131	(6,5) > 10 > (1,1) > (1,1)	
341	(0,9) > 9 > (2,2) > (2,2)	
206	(8,5) > 8 > (3,3) > (3,3)	
14200		

AdvActionMAPRepAgent	13	(8,7) > 3 > (8,9) > (8,9)	
67	(1,2) > 7 > (5,0) > (5,0)	
157	(3,6) > 6 > (7,5) > (7,5)	
61	(4,5) > 5 > (3,8) > (3,8)	
15	(9,0) > 10 > (2,2) > (2,2)	
199	(6,5) > 10 > (1,1) > (1,1)	
318	(0,9) > 9 > (3,4) > (3,4)	
162	(8,5) > 4 > (7,3) > (3,3)	
14400		

AdvActionMAPRepAgent	262	(8,7) > 3 > (8,9) > (8,9)	
442	(1,2) > 7 > (4,6) > (7,5)	
21	(3,6) > 2 > (3,8) > (3,8)	
145	(4,5) > 5 > (5,0) > (5,0)	
271	(9,0) > 10 > (3,4) > (3,4)	
321	(6,5) > 10 > (1,1) > (1,1)	
247	(0,9) > 9 > (2,2) > (2,2)	
470	(8,5) > 8 > (3,3) > (3,3)	
14200		



NoHelpAgent	167	(7,8) > 8 > (5,3) > (5,0)	
157	(2,0) > 6 > (0,3) > (0,8)	
399	(5,5) > 3 > (5,3) > (5,3)	
279	(1,0) > 5 > (0,3) > (0,3)	
138	(2,3) > 9 > (7,6) > (8,6)	
139	(0,5) > 4 > (2,6) > (2,6)	
1117	(7,0) > 11 > (5,8) > (5,8)	
229	(2,9) > 4 > (4,8) > (8,8)	
10700		

NoHelpAgent	89	(7,8) > 9 > (0,3) > (0,3)	
179	(2,0) > 11 > (5,4) > (5,3)	
97	(5,5) > 2 > (5,2) > (5,0)	
317	(1,0) > 5 > (0,8) > (0,8)	
129	(2,3) > 10 > (6,9) > (8,8)	
128	(0,5) > 2 > (8,6) > (8,6)	
1117	(7,0) > 11 > (5,8) > (5,8)	
289	(2,9) > 5 > (0,6) > (2,6)	
9800		

NoHelpRepAgent	264	(7,8) > 8 > (5,3) > (5,0)	
454	(2,0) > 5 > (1,3) > (0,8)	
399	(5,5) > 3 > (5,3) > (5,3)	
279	(1,0) > 5 > (0,3) > (0,3)	
137	(2,3) > 9 > (7,6) > (8,6)	
139	(0,5) > 4 > (2,6) > (2,6)	
1117	(7,0) > 11 > (5,8) > (5,8)	
227	(2,9) > 4 > (4,8) > (8,8)	
10600		

NoHelpRepAgent	89	(7,8) > 11 > (0,3) > (0,3)	
179	(2,0) > 11 > (5,4) > (5,3)	
256	(5,5) > 2 > (5,0) > (5,0)	
317	(1,0) > 5 > (0,8) > (0,8)	
77	(2,3) > 10 > (5,8) > (8,8)	
128	(0,5) > 2 > (8,6) > (8,6)	
1117	(7,0) > 11 > (5,8) > (5,8)	
288	(2,9) > 5 > (0,6) > (2,6)	
10900		

AdvActionMAPAgent	303	(7,8) > 11 > (5,0) > (5,0)	
408	(2,0) > 6 > (0,3) > (0,8)	
24	(5,5) > 3 > (5,3) > (5,3)	
38	(1,0) > 5 > (0,3) > (0,3)	
189	(2,3) > 10 > (8,6) > (8,6)	
110	(0,5) > 4 > (2,6) > (2,6)	
236	(7,0) > 11 > (5,8) > (5,8)	
29	(2,9) > 6 > (6,8) > (8,8)	
13200		

AdvActionMAPAgent	20	(7,8) > 11 > (0,3) > (0,3)	
149	(2,0) > 11 > (5,3) > (5,3)	
140	(5,5) > 3 > (5,0) > (5,0)	
195	(1,0) > 5 > (0,8) > (0,8)	
66	(2,3) > 10 > (8,8) > (8,8)	
105	(0,5) > 4 > (8,6) > (8,6)	
939	(7,0) > 11 > (5,8) > (5,8)	
258	(2,9) > 8 > (2,6) > (2,6)	
16000		

AdvActionMAPRepAgent	370	(7,8) > 11 > (5,0) > (5,0)	
25	(2,0) > 11 > (0,8) > (0,8)	
12	(5,5) > 3 > (5,3) > (5,3)	
35	(1,0) > 5 > (0,3) > (0,3)	
105	(2,3) > 10 > (8,6) > (8,6)	
67	(0,5) > 4 > (2,6) > (2,6)	
53	(7,0) > 11 > (5,8) > (5,8)	
169	(2,9) > 8 > (8,8) > (8,8)	
16000		

AdvActionMAPRepAgent	19	(7,8) > 11 > (0,3) > (0,3)	
151	(2,0) > 11 > (5,3) > (5,3)	
335	(5,5) > 3 > (5,0) > (5,0)	
384	(1,0) > 5 > (0,8) > (0,8)	
271	(2,3) > 10 > (8,8) > (8,8)	
105	(0,5) > 4 > (8,6) > (8,6)	
731	(7,0) > 11 > (5,8) > (5,8)	
259	(2,9) > 8 > (2,6) > (2,6)	
16000		



NoHelpAgent	264	(6,0) > 12 > (3,8) > (0,9)	
609	(4,4) > 4 > (6,5) > (6,5)	
59	(4,9) > 7 > (7,6) > (7,6)	
309	(9,2) > 2 > (9,3) > (9,3)	
239	(4,9) > 4 > (6,8) > (6,8)	
787	(8,0) > 11 > (7,9) > (7,9)	
349	(6,7) > 6 > (9,9) > (9,9)	
126	(1,1) > 12 > (6,7) > (8,7)	
14400		

NoHelpAgent	107	(6,0) > 16 > (7,8) > (7,9)	
1206	(4,4) > 4 > (8,7) > (8,7)	
119	(4,9) > 7 > (6,5) > (6,5)	
694	(9,2) > 1 > (0,9) > (0,9)	
239	(4,9) > 4 > (6,8) > (6,8)	
769	(8,0) > 10 > (7,6) > (7,6)	
319	(6,7) > 5 > (9,2) > (9,3)	
9	(1,1) > 14 > (8,9) > (9,9)	
11600		

NoHelpRepAgent	72	(6,0) > 14 > (2,9) > (0,9)	
609	(4,4) > 4 > (6,5) > (6,5)	
59	(4,9) > 7 > (7,6) > (7,6)	
309	(9,2) > 2 > (9,3) > (9,3)	
239	(4,9) > 4 > (6,8) > (6,8)	
787	(8,0) > 11 > (7,9) > (7,9)	
349	(6,7) > 6 > (9,9) > (9,9)	
125	(1,1) > 12 > (6,7) > (8,7)	
14600		

NoHelpRepAgent	106	(6,0) > 16 > (7,8) > (7,9)	
1206	(4,4) > 4 > (8,7) > (8,7)	
119	(4,9) > 7 > (6,5) > (6,5)	
694	(9,2) > 1 > (0,9) > (0,9)	
239	(4,9) > 4 > (6,8) > (6,8)	
769	(8,0) > 10 > (7,6) > (7,6)	
319	(6,7) > 5 > (9,2) > (9,3)	
8	(1,1) > 14 > (8,9) > (9,9)	
11600		

AdvActionMAPAgent	101	(6,0) > 16 > (0,9) > (0,9)	
298	(4,4) > 4 > (6,5) > (6,5)	
43	(4,9) > 7 > (7,6) > (7,6)	
299	(9,2) > 2 > (9,3) > (9,3)	
229	(4,9) > 4 > (6,8) > (6,8)	
776	(8,0) > 11 > (7,9) > (7,9)	
338	(6,7) > 6 > (9,9) > (9,9)	
91	(1,1) > 14 > (8,7) > (8,7)	
16000		

AdvActionMAPAgent	152	(6,0) > 16 > (7,9) > (7,9)	
838	(4,4) > 4 > (8,7) > (8,7)	
107	(4,9) > 7 > (6,5) > (6,5)	
686	(9,2) > 2 > (0,9) > (0,9)	
231	(4,9) > 4 > (6,8) > (6,8)	
761	(8,0) > 11 > (7,6) > (7,6)	
304	(6,7) > 6 > (9,3) > (9,3)	
188	(1,1) > 14 > (9,9) > (9,9)	
16000		

AdvActionMAPRepAgent	153	(6,0) > 16 > (0,9) > (0,9)	
301	(4,4) > 4 > (6,5) > (6,5)	
45	(4,9) > 7 > (7,6) > (7,6)	
301	(9,2) > 2 > (9,3) > (9,3)	
231	(4,9) > 4 > (6,8) > (6,8)	
779	(8,0) > 11 > (7,9) > (7,9)	
341	(6,7) > 6 > (9,9) > (9,9)	
244	(1,1) > 14 > (8,7) > (8,7)	
16000		

AdvActionMAPRepAgent	154	(6,0) > 16 > (7,9) > (7,9)	
990	(4,4) > 4 > (8,7) > (8,7)	
107	(4,9) > 7 > (6,5) > (6,5)	
688	(9,2) > 2 > (0,9) > (0,9)	
233	(4,9) > 4 > (6,8) > (6,8)	
763	(8,0) > 11 > (7,6) > (7,6)	
306	(6,7) > 6 > (9,3) > (9,3)	
96	(1,1) > 14 > (9,9) > (9,9)	
16000		



NoHelpAgent	109	(7,2) > 4 > (5,3) > (3,4)	
209	(8,9) > 6 > (9,5) > (9,4)	
179	(7,4) > 4 > (8,6) > (8,6)	
169	(2,9) > 4 > (3,7) > (4,5)	
549	(0,2) > 7 > (5,1) > (5,1)	
19	(8,0) > 5 > (4,0) > (1,0)	
159	(6,2) > 1 > (6,2) > (6,2)	
88	(6,8) > 4 > (6,5) > (7,1)	
8300		

NoHelpAgent	279	(7,2) > 4 > (2,1) > (5,1)	
99	(8,9) > 7 > (4,5) > (4,5)	
179	(7,4) > 4 > (8,6) > (8,6)	
89	(2,9) > 7 > (4,0) > (1,0)	
169	(0,2) > 4 > (4,2) > (3,4)	
418	(8,0) > 5 > (7,4) > (7,1)	
369	(6,2) > 1 > (9,4) > (9,4)	
159	(6,8) > 6 > (6,2) > (6,2)	
9900		

NoHelpRepAgent	108	(7,2) > 4 > (6,4) > (3,4)	
209	(8,9) > 6 > (9,5) > (9,4)	
179	(7,4) > 4 > (8,6) > (8,6)	
167	(2,9) > 4 > (3,7) > (4,5)	
549	(0,2) > 7 > (5,1) > (5,1)	
17	(8,0) > 5 > (4,0) > (1,0)	
159	(6,2) > 1 > (6,2) > (6,2)	
86	(6,8) > 4 > (6,5) > (7,1)	
8300		

NoHelpRepAgent	277	(7,2) > 6 > (2,1) > (5,1)	
99	(8,9) > 7 > (4,5) > (4,5)	
179	(7,4) > 4 > (8,6) > (8,6)	
87	(2,9) > 7 > (4,0) > (1,0)	
7	(0,2) > 4 > (4,4) > (3,4)	
415	(8,0) > 5 > (7,4) > (7,1)	
369	(6,2) > 1 > (9,4) > (9,4)	
159	(6,8) > 6 > (6,2) > (6,2)	
10100		

AdvActionMAPAgent	80	(7,2) > 7 > (3,4) > (3,4)	
193	(8,9) > 4 > (9,7) > (9,4)	
12	(7,4) > 4 > (8,6) > (8,6)	
37	(2,9) > 7 > (4,5) > (4,5)	
480	(0,2) > 7 > (5,1) > (5,1)	
492	(8,0) > 4 > (5,0) > (1,0)	
139	(6,2) > 1 > (6,2) > (6,2)	
56	(6,8) > 4 > (6,5) > (7,1)	
11200		

AdvActionMAPAgent	72	(7,2) > 4 > (5,1) > (5,1)	
210	(8,9) > 7 > (3,5) > (4,5)	
8	(7,4) > 4 > (8,6) > (8,6)	
158	(2,9) > 6 > (1,0) > (1,0)	
145	(0,2) > 7 > (4,2) > (3,4)	
111	(8,0) > 8 > (7,2) > (7,1)	
289	(6,2) > 1 > (9,4) > (9,4)	
125	(6,8) > 8 > (6,2) > (6,2)	
11800		

AdvActionMAPRepAgent	458	(7,2) > 7 > (3,4) > (3,4)	
37	(8,9) > 7 > (9,4) > (9,4)	
13	(7,4) > 4 > (8,6) > (8,6)	
37	(2,9) > 7 > (4,5) > (4,5)	
730	(0,2) > 7 > (5,1) > (5,1)	
491	(8,0) > 4 > (5,0) > (1,0)	
41	(6,2) > 1 > (6,2) > (6,2)	
54	(6,8) > 4 > (6,5) > (7,1)	
12800		

AdvActionMAPRepAgent	366	(7,2) > 4 > (4,1) > (5,1)	
59	(8,9) > 7 > (4,5) > (4,5)	
10	(7,4) > 4 > (8,6) > (8,6)	
159	(2,9) > 7 > (1,0) > (1,0)	
244	(0,2) > 6 > (5,3) > (3,4)	
106	(8,0) > 8 > (7,1) > (7,1)	
52	(6,2) > 1 > (9,4) > (9,4)	
125	(6,8) > 9 > (6,2) > (6,2)	
13000		



NoHelpAgent	139	(8,5) > 2 > (8,6) > (6,6)	
149	(5,8) > 3 > (5,6) > (5,4)	
298	(2,3) > 5 > (4,5) > (9,5)	
1057	(0,8) > 11 > (9,7) > (9,7)	
49	(0,7) > 3 > (1,6) > (1,4)	
479	(4,1) > 1 > (4,1) > (2,1)	
69	(0,5) > 5 > (3,4) > (3,4)	
309	(7,6) > 6 > (2,6) > (2,6)	
7400		

NoHelpAgent	479	(8,5) > 4 > (4,1) > (2,1)	
69	(5,8) > 5 > (1,4) > (1,4)	
149	(2,3) > 8 > (2,5) > (3,4)	
1057	(0,8) > 11 > (9,7) > (9,7)	
88	(0,7) > 5 > (7,5) > (9,5)	
409	(4,1) > 1 > (6,6) > (6,6)	
239	(0,5) > 3 > (5,4) > (5,4)	
309	(7,6) > 6 > (2,6) > (2,6)	
11200		

NoHelpRepAgent	139	(8,5) > 2 > (8,6) > (6,6)	
149	(5,8) > 3 > (5,6) > (5,4)	
295	(2,3) > 5 > (4,5) > (9,5)	
1057	(0,8) > 11 > (9,7) > (9,7)	
148	(0,7) > 3 > (0,5) > (1,4)	
479	(4,1) > 1 > (4,1) > (2,1)	
69	(0,5) > 5 > (3,4) > (3,4)	
309	(7,6) > 6 > (2,6) > (2,6)	
7400		

NoHelpRepAgent	479	(8,5) > 4 > (4,1) > (2,1)	
69	(5,8) > 5 > (1,4) > (1,4)	
148	(2,3) > 8 > (2,5) > (3,4)	
1057	(0,8) > 11 > (9,7) > (9,7)	
83	(0,7) > 5 > (7,5) > (9,5)	
409	(4,1) > 1 > (6,6) > (6,6)	
239	(0,5) > 3 > (5,4) > (5,4)	
309	(7,6) > 6 > (2,6) > (2,6)	
11200		

AdvActionMAPAgent	104	(8,5) > 4 > (6,6) > (6,6)	
64	(5,8) > 5 > (5,4) > (5,4)	
72	(2,3) > 10 > (9,5) > (9,5)	
482	(0,8) > 11 > (9,7) > (9,7)	
25	(0,7) > 3 > (1,6) > (1,4)	
38	(4,1) > 3 > (2,1) > (2,1)	
41	(0,5) > 5 > (3,4) > (3,4)	
179	(7,6) > 6 > (2,6) > (2,6)	
14300		

AdvActionMAPAgent	162	(8,5) > 4 > (2,1) > (2,1)	
53	(5,8) > 5 > (1,4) > (1,4)	
25	(2,3) > 10 > (3,4) > (3,4)	
303	(0,8) > 11 > (9,7) > (9,7)	
200	(0,7) > 5 > (9,5) > (9,5)	
3	(4,1) > 3 > (6,6) > (6,6)	
221	(0,5) > 5 > (5,4) > (5,4)	
295	(7,6) > 6 > (2,6) > (2,6)	
16000		

AdvActionMAPRepAgent	103	(8,5) > 4 > (6,6) > (6,6)	
228	(5,8) > 3 > (5,6) > (5,4)	
68	(2,3) > 9 > (8,5) > (9,5)	
219	(0,8) > 11 > (9,7) > (9,7)	
107	(0,7) > 5 > (1,4) > (1,4)	
287	(4,1) > 3 > (2,1) > (2,1)	
42	(0,5) > 5 > (3,4) > (3,4)	
279	(7,6) > 6 > (2,6) > (2,6)	
13200		

AdvActionMAPRepAgent	162	(8,5) > 4 > (2,1) > (2,1)	
53	(5,8) > 5 > (1,4) > (1,4)	
24	(2,3) > 10 > (3,4) > (3,4)	
303	(0,8) > 11 > (9,7) > (9,7)	
197	(0,7) > 5 > (9,5) > (9,5)	
2	(4,1) > 3 > (6,6) > (6,6)	
221	(0,5) > 5 > (5,4) > (5,4)	
295	(7,6) > 6 > (2,6) > (2,6)	
16000		



NoHelpAgent	9	(7,4) > 6 > (3,3) > (3,3)	
99	(4,7) > 3 > (4,5) > (5,5)	
19	(5,9) > 2 > (5,8) > (5,8)	
37	(0,9) > 12 > (8,6) > (8,6)	
149	(6,0) > 4 > (7,2) > (7,2)	
49	(8,0) > 4 > (5,0) > (4,0)	
759	(6,8) > 7 > (3,5) > (3,5)	
349	(5,1) > 6 > (8,3) > (8,3)	
12700		

NoHelpAgent	9	(7,4) > 6 > (3,3) > (3,3)	
89	(4,7) > 4 > (4,0) > (4,0)	
19	(5,9) > 2 > (5,8) > (5,8)	
589	(0,9) > 12 > (8,3) > (8,3)	
149	(6,0) > 4 > (7,2) > (7,2)	
239	(8,0) > 5 > (5,5) > (5,5)	
1477	(6,8) > 7 > (8,6) > (8,6)	
189	(5,1) > 6 > (3,5) > (3,5)	
16000		

NoHelpRepAgent	9	(7,4) > 6 > (3,3) > (3,3)	
98	(4,7) > 3 > (4,5) > (5,5)	
19	(5,9) > 2 > (5,8) > (5,8)	
37	(0,9) > 12 > (8,6) > (8,6)	
149	(6,0) > 4 > (7,2) > (7,2)	
48	(8,0) > 4 > (5,0) > (4,0)	
759	(6,8) > 7 > (3,5) > (3,5)	
349	(5,1) > 6 > (8,3) > (8,3)	
12700		

NoHelpRepAgent	9	(7,4) > 6 > (3,3) > (3,3)	
89	(4,7) > 4 > (4,0) > (4,0)	
19	(5,9) > 2 > (5,8) > (5,8)	
589	(0,9) > 12 > (8,3) > (8,3)	
149	(6,0) > 4 > (7,2) > (7,2)	
239	(8,0) > 5 > (5,5) > (5,5)	
1477	(6,8) > 7 > (8,6) > (8,6)	
189	(5,1) > 6 > (3,5) > (3,5)	
16000		

AdvActionMAPAgent	236	(7,4) > 6 > (3,3) > (3,3)	
79	(4,7) > 4 > (5,5) > (5,5)	
12	(5,9) > 2 > (5,8) > (5,8)	
508	(0,9) > 12 > (8,6) > (8,6)	
40	(6,0) > 4 > (7,2) > (7,2)	
29	(8,0) > 5 > (4,0) > (4,0)	
747	(6,8) > 7 > (3,5) > (3,5)	
338	(5,1) > 6 > (8,3) > (8,3)	
16000		

AdvActionMAPAgent	8	(7,4) > 6 > (3,3) > (3,3)	
81	(4,7) > 4 > (4,0) > (4,0)	
18	(5,9) > 2 > (5,8) > (5,8)	
588	(0,9) > 12 > (8,3) > (8,3)	
148	(6,0) > 4 > (7,2) > (7,2)	
238	(8,0) > 5 > (5,5) > (5,5)	
1476	(6,8) > 7 > (8,6) > (8,6)	
188	(5,1) > 6 > (3,5) > (3,5)	
16000		

AdvActionMAPRepAgent	236	(7,4) > 6 > (3,3) > (3,3)	
78	(4,7) > 4 > (5,5) > (5,5)	
12	(5,9) > 2 > (5,8) > (5,8)	
508	(0,9) > 12 > (8,6) > (8,6)	
39	(6,0) > 4 > (7,2) > (7,2)	
28	(8,0) > 5 > (4,0) > (4,0)	
747	(6,8) > 7 > (3,5) > (3,5)	
338	(5,1) > 6 > (8,3) > (8,3)	
16000		

AdvActionMAPRepAgent	8	(7,4) > 6 > (3,3) > (3,3)	
81	(4,7) > 4 > (4,0) > (4,0)	
18	(5,9) > 2 > (5,8) > (5,8)	
588	(0,9) > 12 > (8,3) > (8,3)	
148	(6,0) > 4 > (7,2) > (7,2)	
238	(8,0) > 5 > (5,5) > (5,5)	
1476	(6,8) > 7 > (8,6) > (8,6)	
188	(5,1) > 6 > (3,5) > (3,5)	
16000		



NoHelpAgent	159	(3,9) > 5 > (6,8) > (7,7)	
209	(2,4) > 4 > (2,7) > (2,7)	
279	(7,8) > 3 > (8,9) > (8,9)	
29	(9,2) > 6 > (5,3) > (4,4)	
48	(1,5) > 7 > (6,4) > (9,4)	
1346	(3,9) > 14 > (7,0) > (7,0)	
286	(5,9) > 8 > (2,5) > (0,1)	
59	(6,7) > 7 > (2,9) > (2,9)	
10600		

NoHelpAgent	26	(3,9) > 7 > (7,0) > (7,0)	
209	(2,4) > 4 > (2,7) > (2,7)	
398	(7,8) > 2 > (9,4) > (9,4)	
229	(9,2) > 4 > (7,9) > (8,9)	
329	(1,5) > 10 > (7,3) > (4,4)	
1226	(3,9) > 14 > (0,1) > (0,1)	
119	(5,9) > 14 > (2,7) > (2,9)	
299	(6,7) > 5 > (7,7) > (7,7)	
11100		

NoHelpRepAgent	48	(3,9) > 7 > (7,7) > (7,7)	
209	(2,4) > 4 > (2,7) > (2,7)	
279	(7,8) > 3 > (8,9) > (8,9)	
26	(9,2) > 6 > (6,4) > (4,4)	
44	(1,5) > 7 > (6,4) > (9,4)	
1346	(3,9) > 14 > (7,0) > (7,0)	
25	(5,9) > 10 > (2,3) > (0,1)	
59	(6,7) > 7 > (2,9) > (2,9)	
12300		

NoHelpRepAgent	26	(3,9) > 7 > (7,0) > (7,0)	
209	(2,4) > 4 > (2,7) > (2,7)	
398	(7,8) > 2 > (9,4) > (9,4)	
229	(9,2) > 6 > (7,9) > (8,9)	
276	(1,5) > 10 > (6,4) > (4,4)	
1226	(3,9) > 14 > (0,1) > (0,1)	
18	(5,9) > 14 > (3,9) > (2,9)	
299	(6,7) > 6 > (7,7) > (7,7)	
11400		

AdvActionMAPAgent	49	(3,9) > 7 > (7,7) > (7,7)	
235	(2,4) > 3 > (2,6) > (2,7)	
0	(7,8) > 3 > (8,9) > (8,9)	
213	(9,2) > 8 > (4,4) > (4,4)	
319	(1,5) > 10 > (9,4) > (9,4)	
495	(3,9) > 14 > (7,0) > (7,0)	
41	(5,9) > 14 > (0,1) > (0,1)	
102	(6,7) > 7 > (2,9) > (2,9)	
14300		

AdvActionMAPAgent	126	(3,9) > 7 > (7,0) > (7,0)	
231	(2,4) > 4 > (2,7) > (2,7)	
218	(7,8) > 3 > (9,4) > (9,4)	
206	(9,2) > 4 > (8,9) > (8,9)	
446	(1,5) > 10 > (7,3) > (4,4)	
1042	(3,9) > 14 > (0,1) > (0,1)	
85	(5,9) > 14 > (2,7) > (2,9)	
277	(6,7) > 5 > (7,7) > (7,7)	
12900		

AdvActionMAPRepAgent	244	(3,9) > 7 > (7,7) > (7,7)	
75	(2,4) > 4 > (2,7) > (2,7)	
111	(7,8) > 3 > (8,9) > (8,9)	
243	(9,2) > 8 > (4,4) > (4,4)	
350	(1,5) > 10 > (9,4) > (9,4)	
1213	(3,9) > 14 > (7,0) > (7,0)	
180	(5,9) > 14 > (0,1) > (0,1)	
30	(6,7) > 7 > (2,9) > (2,9)	
16000		

AdvActionMAPRepAgent	900	(3,9) > 7 > (7,0) > (7,0)	
240	(2,4) > 3 > (2,6) > (2,7)	
81	(7,8) > 3 > (9,4) > (9,4)	
212	(9,2) > 8 > (8,9) > (8,9)	
101	(1,5) > 10 > (4,4) > (4,4)	
1209	(3,9) > 14 > (0,1) > (0,1)	
380	(5,9) > 14 > (2,9) > (2,9)	
175	(6,7) > 7 > (7,7) > (7,7)	
14300		



NoHelpAgent	57	(8,5) > 6 > (5,3) > (2,1)	
199	(7,4) > 4 > (7,1) > (7,1)	
317	(6,9) > 8 > (4,4) > (0,4)	
128	(1,1) > 10 > (4,7) > (4,7)	
159	(4,0) > 1 > (4,0) > (4,0)	
589	(3,2) > 6 > (7,1) > (7,1)	
138	(0,6) > 6 > (5,6) > (8,6)	
209	(3,4) > 4 > (4,6) > (6,6)	
10400		

NoHelpAgent	109	(8,5) > 6 > (6,1) > (7,1)	
208	(7,4) > 3 > (8,6) > (8,6)	
219	(6,9) > 11 > (4,6) > (6,6)	
128	(1,1) > 10 > (4,7) > (4,7)	
217	(4,0) > 1 > (1,4) > (0,4)	
207	(3,2) > 5 > (5,3) > (2,1)	
89	(0,6) > 9 > (7,2) > (7,1)	
159	(3,4) > 4 > (4,0) > (4,0)	
8900		

NoHelpRepAgent	203	(8,5) > 5 > (8,1) > (2,1)	
199	(7,4) > 4 > (7,1) > (7,1)	
160	(6,9) > 8 > (4,4) > (0,4)	
128	(1,1) > 10 > (4,7) > (4,7)	
159	(4,0) > 1 > (4,0) > (4,0)	
589	(3,2) > 6 > (7,1) > (7,1)	
135	(0,6) > 6 > (5,6) > (8,6)	
208	(3,4) > 4 > (4,6) > (6,6)	
10300		

NoHelpRepAgent	107	(8,5) > 8 > (6,1) > (7,1)	
208	(7,4) > 3 > (8,6) > (8,6)	
218	(6,9) > 11 > (5,5) > (6,6)	
128	(1,1) > 10 > (4,7) > (4,7)	
217	(4,0) > 1 > (1,4) > (0,4)	
92	(3,2) > 5 > (5,1) > (2,1)	
88	(0,6) > 9 > (7,2) > (7,1)	
159	(3,4) > 4 > (4,0) > (4,0)	
9100		

AdvActionMAPAgent	123	(8,5) > 10 > (3,1) > (2,1)	
2	(7,4) > 4 > (7,1) > (7,1)	
147	(6,9) > 12 > (0,4) > (0,4)	
92	(1,1) > 10 > (4,7) > (4,7)	
43	(4,0) > 1 > (4,0) > (4,0)	
225	(3,2) > 6 > (7,1) > (7,1)	
65	(0,6) > 9 > (8,6) > (8,6)	
14	(3,4) > 6 > (6,6) > (6,6)	
15000		

AdvActionMAPAgent	74	(8,5) > 8 > (6,1) > (7,1)	
52	(7,4) > 4 > (6,6) > (8,6)	
30	(6,9) > 7 > (6,6) > (6,6)	
171	(1,1) > 9 > (3,7) > (4,7)	
92	(4,0) > 1 > (5,4) > (0,4)	
341	(3,2) > 5 > (4,2) > (2,1)	
55	(0,6) > 7 > (7,1) > (7,1)	
133	(3,4) > 6 > (4,0) > (4,0)	
9600		

AdvActionMAPRepAgent	210	(8,5) > 11 > (2,1) > (2,1)	
72	(7,4) > 4 > (7,1) > (7,1)	
168	(6,9) > 12 > (0,4) > (0,4)	
92	(1,1) > 10 > (4,7) > (4,7)	
14	(4,0) > 1 > (4,0) > (4,0)	
98	(3,2) > 6 > (7,1) > (7,1)	
73	(0,6) > 9 > (8,6) > (8,6)	
175	(3,4) > 6 > (6,6) > (6,6)	
16000		

AdvActionMAPRepAgent	28	(8,5) > 11 > (7,1) > (7,1)	
110	(7,4) > 4 > (8,6) > (8,6)	
32	(6,9) > 12 > (6,6) > (6,6)	
224	(1,1) > 8 > (3,6) > (4,7)	
55	(4,0) > 1 > (0,4) > (0,4)	
65	(3,2) > 6 > (2,1) > (2,1)	
58	(0,6) > 9 > (7,1) > (7,1)	
136	(3,4) > 6 > (4,0) > (4,0)	
14800		



NoHelpAgent	359	(4,4) > 5 > (3,1) > (3,1)	
179	(1,2) > 2 > (2,2) > (3,2)	
389	(6,9) > 3 > (5,8) > (5,7)	
898	(2,8) > 9 > (3,1) > (3,1)	
648	(4,8) > 10 > (9,4) > (9,4)	
488	(1,8) > 10 > (8,6) > (8,6)	
79	(0,8) > 8 > (2,3) > (2,3)	
489	(3,9) > 4 > (1,8) > (0,5)	
10900		

NoHelpAgent	359	(4,4) > 5 > (3,1) > (3,1)	
179	(1,2) > 2 > (2,2) > (3,2)	
389	(6,9) > 3 > (5,8) > (5,7)	
519	(2,8) > 9 > (0,5) > (0,5)	
958	(4,8) > 10 > (8,6) > (8,6)	
858	(1,8) > 10 > (9,4) > (9,4)	
818	(0,8) > 5 > (3,1) > (3,1)	
449	(3,9) > 8 > (2,6) > (2,3)	
11000		

NoHelpRepAgent	359	(4,4) > 5 > (3,1) > (3,1)	
179	(1,2) > 2 > (2,2) > (3,2)	
389	(6,9) > 3 > (5,8) > (5,7)	
